strLeague,strSeason,strEvent,strHomeTeam,intHomeScore,strAwayTeam,intAwayScore,homeClassment,awayClassment
Spanish La Liga,2021-2022,Osasuna vs Mallorca,Osasuna,0,Mallorca,2,10.0,16.0
Spanish La Liga,2019-2020,Osasuna vs Mallorca,Osasuna,2,Mallorca,2,10.0,19.0
Spanish Adelante,2018-2019,Osasuna vs Mallorca,Osasuna,2,Mallorca,0,,
Spanish Adelante,2015-2016,Osasuna vs Mallorca,Osasuna,2,Mallorca,1,,
Spanish Adelante,2014-2015,Osasuna vs Mallorca,Osasuna,6,Mallorca,4,,
Spanish La Liga,2011-2012,Osasuna vs Mallorca,Osasuna,2,Mallorca,2,7.0,8.0
Spanish La Liga,2010-2011,Osasuna vs Mallorca,Osasuna,1,Mallorca,1,9.0,17.0
Spanish La Liga,2012-2013,Osasuna vs Mallorca,Osasuna,1,Mallorca,1,16.0,18.0
Spanish La Liga,2022-2023,Osasuna vs Real Madrid,Osasuna,0,Real Madrid,2,7.0,2.0
Spanish La Liga,2021-2022,Osasuna vs Real Madrid,Osasuna,1,Real Madrid,3,10.0,1.0
Spanish La Liga,2020-2021,Osasuna vs Real Madrid,Osasuna,0,Real Madrid,0,11.0,2.0
Spanish La Liga,2019-2020,Osasuna vs Real Madrid,Osasuna,1,Real Madrid,4,10.0,1.0
Spanish La Liga,2016-2017,Osasuna vs Real Madrid,Osasuna,1,Real Madrid,3,19.0,1.0
Spanish La Liga,2011-2012,Osasuna vs Real Madrid,Osasuna,1,Real Madrid,5,7.0,1.0
Spanish La Liga,2010-2011,Osasuna vs Real Madrid,Osasuna,1,Real Madrid,0,9.0,2.0
Spanish La Liga,2012-2013,Osasuna vs Real Madrid,Osasuna,0,Real Madrid,0,16.0,2.0
Spanish La Liga,2013-2014,Osasuna vs Real Madrid,Osasuna,2,Real Madrid,2,18.0,3.0
Copa del Rey,2022-2023,Osasuna vs Sevilla,Osasuna,2,Sevilla,1,7.0,12.0
Spanish La Liga,2022-2023,Osasuna vs Sevilla,Osasuna,2,Sevilla,1,7.0,12.0
Spanish La Liga,2021-2022,Osasuna vs Sevilla,Osasuna,0,Sevilla,0,10.0,4.0
Spanish La Liga,2020-2021,Osasuna vs Sevilla,Osasuna,0,Sevilla,2,11.0,4.0
Spanish La Liga,2019-2020,Osasuna vs Sevilla,Osasuna,1,Sevilla,1,10.0,4.0
Spanish Adelante,2017-2018,Osasuna vs Sevilla Atletico,Osasuna,1,Sevilla Atletico,1,,
Spanish La Liga,2016-2017,Osasuna vs Sevilla,Osasuna,3,Sevilla,4,19.0,4.0
Spanish La Liga,2011-2012,Osasuna vs Sevilla,Osasuna,0,Sevilla,0,7.0,9.0
Spanish La Liga,2010-2011,Osasuna vs Sevilla,Osasuna,3,Sevilla,2,9.0,7.0
Spanish La Liga,2012-2013,Osasuna vs Sevilla,Osasuna,2,Sevilla,1,16.0,9.0
Spanish La Liga,2013-2014,Osasuna vs Sevilla,Osasuna,1,Sevilla,2,18.0,5.0
Spanish La Liga,2022-2023,Osasuna vs Valencia,Osasuna,1,Valencia,2,7.0,16.0
Spanish La Liga,2021-2022,Osasuna vs Valencia,Osasuna,1,Valencia,4,10.0,9.0
Spanish La Liga,2020-2021,Osasuna vs Valencia,Osasuna,3,Valencia,1,11.0,13.0
Spanish La Liga,2019-2020,Osasuna vs Valencia,Osasuna,3,Valencia,1,10.0,9.0
Spanish La Liga,2016-2017,Osasuna vs Valencia,Osasuna,3,Valencia,3,19.0,12.0
Spanish La Liga,2011-2012,Osasuna vs Valencia,Osasuna,1,Valencia,1,7.0,3.0
Spanish La Liga,2010-2011,Osasuna vs Valencia,Osasuna,1,Valencia,0,9.0,3.0
Spanish La Liga,2012-2013,Osasuna vs Valencia,Osasuna,0,Valencia,1,16.0,5.0
Spanish La Liga,2013-2014,Osasuna vs Valencia,Osasuna,1,Valencia,1,18.0,8.0
Spanish La Liga,2022-2023,Osasuna vs Valladolid,Osasuna,2,Valladolid,0,7.0,18.0
Spanish La Liga,2020-2021,Osasuna vs Valladolid,Osasuna,0,Valladolid,0,11.0,19.0
Spanish La Liga,2019-2020,Osasuna vs Valladolid,Osasuna,0,Valladolid,0,10.0,13.0
Spanish Adelante,2017-2018,Osasuna vs Valladolid,Osasuna,4,Valladolid,2,,
Spanish Adelante,2015-2016,Osasuna vs Valladolid,Osasuna,1,Valladolid,0,,
Spanish Adelante,2014-2015,Osasuna vs Valladolid,Osasuna,2,Valladolid,1,,
Spanish La Liga,2012-2013,Osasuna vs Valladolid,Osasuna,0,Valladolid,1,16.0,14.0
Spanish La Liga,2013-2014,Osasuna vs Valladolid,Osasuna,0,Valladolid,0,18.0,19.0
Spanish La Liga,2022-2023,Osasuna vs Vallecano,Osasuna,2,Vallecano,1,7.0,11.0
Spanish La Liga,2021-2022,Osasuna vs Vallecano,Osasuna,1,Vallecano,0,10.0,12.0
Spanish Adelante,2017-2018,Osasuna vs Vallecano,Osasuna,1,Vallecano,1,,
Spanish La Liga,2011-2012,Osasuna vs Vallecano,Osasuna,0,Vallecano,0,7.0,15.0
Spanish La Liga,2012-2013,Osasuna vs Vallecano,Osasuna,1,Vallecano,0,16.0,8.0
Spanish La Liga,2013-2014,Osasuna vs Vallecano,Osasuna,3,Vallecano,1,18.0,12.0
Spanish La Liga,2022-2023,Osasuna vs Villarreal,Osasuna,0,Villarreal,3,7.0,5.0
Spanish La Liga,2021-2022,Osasuna vs Villarreal,Osasuna,1,Villarreal,0,10.0,7.0
Spanish La Liga,2020-2021,Osasuna vs Villarreal,Osasuna,1,Villarreal,3,11.0,7.0
Spanish La Liga,2019-2020,Osasuna vs Villarreal,Osasuna,2,Villarreal,1,10.0,5.0
Spanish La Liga,2016-2017,Osasuna vs Villarreal,Osasuna,1,Villarreal,4,19.0,5.0
Spanish La Liga,2011-2012,Osasuna vs Villarreal,Osasuna,2,Villarreal,1,7.0,18.0
Spanish La Liga,2010-2011,Osasuna vs Villarreal,Osasuna,1,Villarreal,0,9.0,4.0
Spanish La Liga,2013-2014,Osasuna vs Villarreal,Osasuna,0,Villarreal,3,18.0,6.0
Spanish La Liga,2021-2022,Real Madrid vs Alaves,Real Madrid,3,Alaves,0,1.0,20.0
Spanish La Liga,2020-2021,Real Madrid vs Alaves,Real Madrid,1,Alaves,2,2.0,16.0
Spanish La Liga,2019-2020,Real Madrid vs Alaves,Real Madrid,2,Alaves,0,1.0,16.0
Spanish La Liga,2018-2019,Real Madrid vs Alaves,Real Madrid,3,Alaves,0,3.0,11.0
Spanish La Liga,2017-2018,Real Madrid vs Alaves,Real Madrid,4,Alaves,0,4.0,16.0
Spanish La Liga,2016-2017,Real Madrid vs Alaves,Real Madrid,3,Alaves,0,1.0,9.0
Copa del Rey,2022-2023,Real Madrid vs Barcelona,Real Madrid,0,Barcelona,1,2.0,1.0
Supercopa de Espana,2022-2023,Real Madrid vs Barcelona,Real Madrid,1,Barcelona,3,2.0,1.0
Spanish La Liga,2022-2023,Real Madrid vs Barcelona,Real Madrid,3,Barcelona,1,2.0,1.0
Spanish La Liga,2021-2022,Real Madrid vs Barcelona,Real Madrid,0,Barcelona,4,1.0,2.0
Spanish La Liga,2020-2021,Real Madrid vs Barcelona,Real Madrid,2,Barcelona,1,2.0,3.0
Spanish La Liga,2019-2020,Real Madrid vs Barcelona,Real Madrid,2,Barcelona,0,1.0,2.0
Copa del Rey,2018-2019,Real Madrid vs Barcelona,Real Madrid,0,Barcelona,3,3.0,1.0
Spanish La Liga,2018-2019,Real Madrid vs Barcelona,Real Madrid,0,Barcelona,1,3.0,1.0
Spanish La Liga,2017-2018,Real Madrid vs Barcelona,Real Madrid,0,Barcelona,3,4.0,1.0
Spanish La Liga,2016-2017,Real Madrid vs Barcelona,Real Madrid,2,Barcelona,3,1.0,2.0
Spanish La Liga,2015-2016,Real Madrid vs Barcelona,Real Madrid,0,Barcelona,4,2.0,1.0
Spanish La Liga,2011-2012,Real Madrid vs Barcelona,Real Madrid,1,Barcelona,3,1.0,2.0
Spanish La Liga,2010-2011,Real Madrid vs Barcelona,Real Madrid,1,Barcelona,1,2.0,1.0
Spanish La Liga,2012-2013,Real Madrid vs Barcelona,Real Madrid,2,Barcelona,1,2.0,1.0
Spanish La Liga,2013-2014,Real Madrid vs Barcelona,Real Madrid,3,Barcelona,4,3.0,2.0
Spanish La Liga,2022-2023,Real Madrid vs Celta Vigo,Real Madrid,2,Celta Vigo,0,2.0,13.0
Spanish La Liga,2021-2022,Real Madrid vs Celta Vigo,Real Madrid,5,Celta Vigo,2,1.0,11.0
Spanish La Liga,2020-2021,Real Madrid vs Celta Vigo,Real Madrid,2,Celta Vigo,0,2.0,8.0
Spanish La Liga,2019-2020,Real Madrid vs Celta Vigo,Real Madrid,2,Celta Vigo,2,1.0,17.0
Spanish La Liga,2018-2019,Real Madrid vs Celta Vigo,Real Madrid,2,Celta Vigo,0,3.0,17.0
Spanish La Liga,2017-2018,Real Madrid vs Celta Vigo,Real Madrid,6,Celta Vigo,0,4.0,9.0
Spanish La Liga,2016-2017,Real Madrid vs Celta Vigo,Real Madrid,2,Celta Vigo,1,1.0,13.0
Spanish La Liga,2015-2016,Real Madrid vs Celta Vigo,Real Madrid,7,Celta Vigo,1,2.0,6.0
Spanish La Liga,2012-2013,Real Madrid vs Celta Vigo,Real Madrid,2,Celta Vigo,0,2.0,17.0
Spanish La Liga,2013-2014,Real Madrid vs Celta Vigo,Real Madrid,3,Celta Vigo,0,3.0,9.0
Spanish La Liga,2014-2015,Real Madrid vs Celta Vigo,Real Madrid,3,Celta Vigo,0,2.0,8.0
Spanish La Liga,2022-2023,Real Madrid vs Getafe,Real Madrid,1,Getafe,0,2.0,15.0
Spanish La Liga,2021-2022,Real Madrid vs Getafe,Real Madrid,2,Getafe,0,1.0,15.0
Spanish La Liga,2020-2021,Real Madrid vs Getafe,Real Madrid,2,Getafe,0,2.0,15.0
Spanish La Liga,2019-2020,Real Madrid vs Getafe,Real Madrid,1,Getafe,0,1.0,8.0
Spanish La Liga,2018-2019,Real Madrid vs Getafe,Real Madrid,2,Getafe,0,3.0,5.0
Spanish La Liga,2017-2018,Real Madrid vs Getafe,Real Madrid,3,Getafe,1,4.0,11.0
Spanish La Liga,2015-2016,Real Madrid vs Getafe,Real Madrid,4,Getafe,1,2.0,19.0
Spanish La Liga,2011-2012,Real Madrid vs Getafe,Real Madrid,4,Getafe,2,1.0,11.0
Spanish La Liga,2010-2011,Real Madrid vs Getafe,Real Madrid,4,Getafe,0,2.0,16.0
Spanish La Liga,2012-2013,Real Madrid vs Getafe,Real Madrid,4,Getafe,0,2.0,10.0
Spanish La Liga,2013-2014,Real Madrid vs Getafe,Real Madrid,4,Getafe,1,3.0,13.0
Spanish La Liga,2014-2015,Real Madrid vs Getafe,Real Madrid,7,Getafe,3,2.0,15.0
Spanish La Liga,2022-2023,Real Madrid vs Girona,Real Madrid,1,Girona,1,2.0,10.0
Copa del Rey,2018-2019,Real Madrid vs Girona,Real Madrid,4,Girona,2,3.0,18.0
Spanish La Liga,2018-2019,Real Madrid vs Girona,Real Madrid,1,Girona,2,3.0,18.0
Spanish La Liga,2017-2018,Real Madrid vs Girona,Real Madrid,6,Girona,3,4.0,10.0
Spanish La Liga,2017-2018,Real Madrid vs Las Palmas,Real Madrid,3,Las Palmas,0,4.0,18.0
Spanish La Liga,2016-2017,Real Madrid vs Las Palmas,Real Madrid,3,Las Palmas,3,1.0,14.0
Spanish La Liga,2015-2016,Real Madrid vs Las Palmas,Real Madrid,3,Las Palmas,1,2.0,11.0
Spanish La Liga,2019-2020,Real Madrid vs Leganes,Real Madrid,5,Leganes,0,1.0,18.0
Copa del Rey,2018-2019,Real Madrid vs Leganes,Real Madrid,3,Leganes,0,3.0,13.0
Spanish La Liga,2018-2019,Real Madrid vs Leganes,Real Madrid,4,Leganes,1,3.0,13.0
Spanish La Liga,2017-2018,Real Madrid vs Leganes,Real Madrid,2,Leganes,1,4.0,12.0
Spanish La Liga,2016-2017,Real Madrid vs Leganes,Real Madrid,3,Leganes,0,1.0,17.0
Spanish La Liga,2022-2023,Real Madrid vs Mallorca,Real Madrid,4,Mallorca,1,2.0,9.0
Spanish La Liga,2021-2022,Real Madrid vs Mallorca,Real Madrid,6,Mallorca,1,1.0,16.0
Spanish La Liga,2019-2020,Real Madrid vs Mallorca,Real Madrid,2,Mallorca,0,1.0,19.0
Spanish La Liga,2011-2012,Real Madrid vs Mallorca,Real Madrid,4,Mallorca,1,1.0,8.0
Spanish La Liga,2010-2011,Real Madrid vs Mallorca,Real Madrid,1,Mallorca,0,2.0,17.0
Spanish La Liga,2012-2013,Real Madrid vs Mallorca,Real Madrid,5,Mallorca,2,2.0,18.0
Copa del Rey,2022-2023,Real Madrid vs Osasuna,Real Madrid,2,Osasuna,1,2.0,7.0
Spanish La Liga,2022-2023,Real Madrid vs Osasuna,Real Madrid,1,Osasuna,1,2.0,7.0
Spanish La Liga,2021-2022,Real Madrid vs Osasuna,Real Madrid,0,Osasuna,0,1.0,10.0
Spanish La Liga,2020-2021,Real Madrid vs Osasuna,Real Madrid,2,Osasuna,0,2.0,11.0
Spanish La Liga,2019-2020,Real Madrid vs Osasuna,Real Madrid,2,Osasuna,0,1.0,10.0
Spanish La Liga,2016-2017,Real Madrid vs Osasuna,Real Madrid,5,Osasuna,2,1.0,19.0
Spanish La Liga,2011-2012,Real Madrid vs Osasuna,Real Madrid,7,Osasuna,1,1.0,7.0
Spanish La Liga,2010-2011,Real Madrid vs Osasuna,Real Madrid,1,Osasuna,0,2.0,9.0
Spanish La Liga,2012-2013,Real Madrid vs Osasuna,Real Madrid,4,Osasuna,2,2.0,16.0
Spanish La Liga,2013-2014,Real Madrid vs Osasuna,Real Madrid,4,Osasuna,0,3.0,18.0
Spanish La Liga,2022-2023,Real Madrid vs Sevilla,Real Madrid,3,Sevilla,1,2.0,12.0
Spanish La Liga,2021-2022,Real Madrid vs Sevilla,Real Madrid,2,Sevilla,1,1.0,4.0
Spanish La Liga,2020-2021,Real Madrid vs Sevilla,Real Madrid,2,Sevilla,2,2.0,4.0
Spanish La Liga,2019-2020,Real Madrid vs Sevilla,Real Madrid,2,Sevilla,1,1.0,4.0
Spanish La Liga,2018-2019,Real Madrid vs Sevilla,Real Madrid,2,Sevilla,0,3.0,6.0
Spanish La Liga,2017-2018,Real Madrid vs Sevilla,Real Madrid,5,Sevilla,0,4.0,6.0
Spanish La Liga,2016-2017,Real Madrid vs Sevilla,Real Madrid,4,Sevilla,1,1.0,4.0
Spanish La Liga,2015-2016,Real Madrid vs Sevilla,Real Madrid,4,Sevilla,0,2.0,7.0
Spanish La Liga,2011-2012,Real Madrid vs Sevilla,Real Madrid,3,Sevilla,0,1.0,9.0
Spanish La Liga,2010-2011,Real Madrid vs Sevilla,Real Madrid,1,Sevilla,0,2.0,7.0
Spanish La Liga,2012-2013,Real Madrid vs Sevilla,Real Madrid,4,Sevilla,1,2.0,9.0
Spanish La Liga,2013-2014,Real Madrid vs Sevilla,Real Madrid,7,Sevilla,3,3.0,5.0
Spanish La Liga,2014-2015,Real Madrid vs Sevilla,Real Madrid,2,Sevilla,1,2.0,5.0
Spanish La Liga,2022-2023,Real Madrid vs Valencia,Real Madrid,2,Valencia,0,2.0,16.0
Supercopa de Espana,2022-2023,Real Madrid vs Valencia,Real Madrid,1,Valencia,1,2.0,16.0
Spanish La Liga,2021-2022,Real Madrid vs Valencia,Real Madrid,4,Valencia,1,1.0,9.0
Spanish La Liga,2020-2021,Real Madrid vs Valencia,Real Madrid,2,Valencia,0,2.0,13.0
Spanish La Liga,2019-2020,Real Madrid vs Valencia,Real Madrid,3,Valencia,0,1.0,9.0
Spanish La Liga,2018-2019,Real Madrid vs Valencia,Real Madrid,2,Valencia,0,3.0,4.0
Spanish La Liga,2017-2018,Real Madrid vs Valencia,Real Madrid,2,Valencia,2,4.0,3.0
Spanish La Liga,2016-2017,Real Madrid vs Valencia,Real Madrid,2,Valencia,1,1.0,12.0
Spanish La Liga,2015-2016,Real Madrid vs Valencia,Real Madrid,3,Valencia,2,2.0,12.0
Spanish La Liga,2011-2012,Real Madrid vs Valencia,Real Madrid,0,Valencia,0,1.0,3.0
Spanish La Liga,2010-2011,Real Madrid vs Valencia,Real Madrid,2,Valencia,0,2.0,3.0
Spanish La Liga,2012-2013,Real Madrid vs Valencia,Real Madrid,1,Valencia,1,2.0,5.0
Spanish La Liga,2014-2015,Real Madrid vs Valencia,Real Madrid,2,Valencia,2,2.0,4.0
Spanish La Liga,2022-2023,Real Madrid vs Valladolid,Real Madrid,6,Valladolid,0,2.0,18.0
Spanish La Liga,2020-2021,Real Madrid vs Valladolid,Real Madrid,1,Valladolid,0,2.0,19.0
Spanish La Liga,2019-2020,Real Madrid vs Valladolid,Real Madrid,1,Valladolid,1,1.0,13.0
Spanish La Liga,2018-2019,Real Madrid vs Valladolid,Real Madrid,2,Valladolid,0,3.0,16.0
Spanish La Liga,2012-2013,Real Madrid vs Valladolid,Real Madrid,4,Valladolid,3,2.0,14.0
Spanish La Liga,2013-2014,Real Madrid vs Valladolid,Real Madrid,4,Valladolid,0,3.0,19.0
Spanish La Liga,2022-2023,Real Madrid vs Vallecano,Real Madrid,2,Vallecano,1,2.0,11.0
Spanish La Liga,2021-2022,Real Madrid vs Vallecano,Real Madrid,2,Vallecano,1,1.0,12.0
Spanish La Liga,2018-2019,Real Madrid vs Vallecano,Real Madrid,1,Vallecano,0,3.0,20.0
Spanish La Liga,2015-2016,Real Madrid vs Vallecano,Real Madrid,10,Vallecano,2,2.0,18.0
Spanish La Liga,2011-2012,Real Madrid vs Vallecano,Real Madrid,6,Vallecano,2,1.0,15.0
Spanish La Liga,2012-2013,Real Madrid vs Vallecano,Real Madrid,2,Vallecano,0,2.0,8.0
Spanish La Liga,2013-2014,Real Madrid vs Vallecano,Real Madrid,5,Vallecano,0,3.0,12.0
Spanish La Liga,2014-2015,Real Madrid vs Vallecano,Real Madrid,5,Vallecano,1,2.0,11.0
Spanish La Liga,2022-2023,Real Madrid vs Villarreal,Real Madrid,2,Villarreal,3,2.0,5.0
Spanish La Liga,2021-2022,Real Madrid vs Villarreal,Real Madrid,0,Villarreal,0,1.0,7.0
Spanish La Liga,2020-2021,Real Madrid vs Villarreal,Real Madrid,2,Villarreal,1,2.0,7.0
Spanish La Liga,2019-2020,Real Madrid vs Villarreal,Real Madrid,2,Villarreal,1,1.0,5.0
Spanish La Liga,2018-2019,Real Madrid vs Villarreal,Real Madrid,3,Villarreal,2,3.0,14.0
Spanish La Liga,2017-2018,Real Madrid vs Villarreal,Real Madrid,0,Villarreal,1,4.0,5.0
Spanish La Liga,2016-2017,Real Madrid vs Villarreal,Real Madrid,1,Villarreal,1,1.0,5.0
Spanish La Liga,2015-2016,Real Madrid vs Villarreal,Real Madrid,3,Villarreal,0,2.0,4.0
Spanish La Liga,2011-2012,Real Madrid vs Villarreal,Real Madrid,3,Villarreal,0,1.0,18.0
Spanish La Liga,2010-2011,Real Madrid vs Villarreal,Real Madrid,4,Villarreal,2,2.0,4.0
Spanish La Liga,2013-2014,Real Madrid vs Villarreal,Real Madrid,4,Villarreal,2,3.0,6.0
Spanish La Liga,2014-2015,Real Madrid vs Villarreal,Real Madrid,1,Villarreal,1,2.0,6.0
Spanish La Liga,2012-2013,Real Sociedad vs Athletic Bilbao,Real Sociedad,2,Athletic Bilbao,0,,
Spanish La Liga,2021-2022,Sevilla vs Alaves,Sevilla,2,Alaves,2,4.0,20.0
Spanish La Liga,2020-2021,Sevilla vs Alaves,Sevilla,1,Alaves,0,4.0,16.0
Spanish La Liga,2019-2020,Sevilla vs Alaves,Sevilla,1,Alaves,1,4.0,16.0
Spanish La Liga,2018-2019,Sevilla vs Alaves,Sevilla,2,Alaves,0,6.0,11.0
Spanish La Liga,2017-2018,Sevilla vs Alaves,Sevilla,1,Alaves,0,6.0,16.0
Spanish La Liga,2016-2017,Sevilla vs Alaves,Sevilla,2,Alaves,1,4.0,9.0
Spanish La Liga,2022-2023,Sevilla vs Barcelona,Sevilla,0,Barcelona,3,12.0,1.0
Spanish La Liga,2021-2022,Sevilla vs Barcelona,Sevilla,1,Barcelona,1,4.0,2.0
Copa del Rey,2020-2021,Sevilla vs Barcelona,Sevilla,2,Barcelona,0,4.0,3.0
Spanish La Liga,2020-2021,Sevilla vs Barcelona,Sevilla,0,Barcelona,2,4.0,3.0
Spanish La Liga,2019-2020,Sevilla vs Barcelona,Sevilla,0,Barcelona,0,4.0,2.0
Copa del Rey,2018-2019,Sevilla vs Barcelona,Sevilla,2,Barcelona,0,6.0,1.0
Spanish La Liga,2018-2019,Sevilla vs Barcelona,Sevilla,2,Barcelona,4,6.0,1.0
Copa del Rey,2017-2018,Sevilla vs Barcelona,Sevilla,0,Barcelona,5,6.0,1.0
Spanish La Liga,2017-2018,Sevilla vs Barcelona,Sevilla,2,Barcelona,2,6.0,1.0
Spanish La Liga,2016-2017,Sevilla vs Barcelona,Sevilla,1,Barcelona,2,4.0,2.0
Spanish La Liga,2015-2016,Sevilla vs Barcelona,Sevilla,2,Barcelona,1,7.0,1.0
Spanish La Liga,2011-2012,Sevilla vs Barcelona,Sevilla,0,Barcelona,2,9.0,2.0
Spanish La Liga,2010-2011,Sevilla vs Barcelona,Sevilla,1,Barcelona,1,7.0,1.0
Spanish La Liga,2012-2013,Sevilla vs Barcelona,Sevilla,,Barcelona,,9.0,1.0
Spanish La Liga,2013-2014,Sevilla vs Barcelona,Sevilla,1,Barcelona,4,5.0,2.0
Spanish La Liga,2014-2015,Sevilla vs Barcelona,Sevilla,2,Barcelona,2,5.0,1.0
Spanish La Liga,2022-2023,Sevilla vs Celta Vigo,Sevilla,2,Celta Vigo,2,12.0,13.0
Spanish La Liga,2021-2022,Sevilla vs Celta Vigo,Sevilla,2,Celta Vigo,2,4.0,11.0
Spanish La Liga,2020-2021,Sevilla vs Celta Vigo,Sevilla,4,Celta Vigo,2,4.0,8.0
Spanish La Liga,2019-2020,Sevilla vs Celta Vigo,Sevilla,1,Celta Vigo,1,4.0,17.0
Spanish La Liga,2018-2019,Sevilla vs Celta Vigo,Sevilla,2,Celta Vigo,1,6.0,17.0
Spanish La Liga,2017-2018,Sevilla vs Celta Vigo,Sevilla,2,Celta Vigo,1,6.0,9.0
Spanish La Liga,2016-2017,Sevilla vs Celta Vigo,Sevilla,2,Celta Vigo,1,4.0,13.0
Spanish La Liga,2015-2016,Sevilla vs Celta Vigo,Sevilla,1,Celta Vigo,2,7.0,6.0
Spanish La Liga,2012-2013,Sevilla vs Celta Vigo,Sevilla,4,Celta Vigo,1,9.0,17.0
Spanish La Liga,2013-2014,Sevilla vs Celta Vigo,Sevilla,0,Celta Vigo,1,5.0,9.0
Spanish La Liga,2014-2015,Sevilla vs Celta Vigo,Sevilla,1,Celta Vigo,0,5.0,8.0
Spanish La Liga,2022-2023,Sevilla vs Getafe,Sevilla,2,Getafe,1,12.0,15.0
Spanish La Liga,2021-2022,Sevilla vs Getafe,Sevilla,1,Getafe,0,4.0,15.0
Spanish La Liga,2020-2021,Sevilla vs Getafe,Sevilla,3,Getafe,0,4.0,15.0
Spanish La Liga,2019-2020,Sevilla vs Getafe,Sevilla,2,Getafe,0,4.0,8.0
Spanish La Liga,2018-2019,Sevilla vs Getafe,Sevilla,0,Getafe,2,6.0,5.0
Spanish La Liga,2017-2018,Sevilla vs Getafe,Sevilla,1,Getafe,1,6.0,11.0
Spanish La Liga,2015-2016,Sevilla vs Getafe,Sevilla,5,Getafe,0,7.0,19.0
Spanish La Liga,2011-2012,Sevilla vs Getafe,Sevilla,3,Getafe,0,9.0,11.0
Spanish La Liga,2010-2011,Sevilla vs Getafe,Sevilla,1,Getafe,3,7.0,16.0
Spanish La Liga,2012-2013,Sevilla vs Getafe,Sevilla,2,Getafe,1,9.0,10.0
Spanish La Liga,2013-2014,Sevilla vs Getafe,Sevilla,3,Getafe,0,5.0,13.0
Spanish La Liga,2014-2015,Sevilla vs Getafe,Sevilla,2,Getafe,0,5.0,15.0
Spanish La Liga,2022-2023,Sevilla vs Girona,Sevilla,0,Girona,2,12.0,10.0
Spanish La Liga,2018-2019,Sevilla vs Girona,Sevilla,2,Girona,0,6.0,18.0
Spanish La Liga,2017-2018,Sevilla vs Girona,Sevilla,1,Girona,0,6.0,10.0
Club Friendlies,2021-2022,Sevilla vs Las Palmas,Sevilla,1,Las Palmas,0,4.0,
Spanish La Liga,2017-2018,Sevilla vs Las Palmas,Sevilla,1,Las Palmas,0,6.0,18.0
Spanish La Liga,2016-2017,Sevilla vs Las Palmas,Sevilla,2,Las Palmas,1,4.0,14.0
Spanish La Liga,2015-2016,Sevilla vs Las Palmas,Sevilla,2,Las Palmas,0,7.0,11.0
Spanish La Liga,2019-2020,Sevilla vs Leganes,Sevilla,1,Leganes,0,4.0,18.0
Spanish La Liga,2018-2019,Sevilla vs Leganes,Sevilla,0,Leganes,3,6.0,13.0
Spanish La Liga,2017-2018,Sevilla vs Leganes,Sevilla,2,Leganes,1,6.0,12.0
Spanish La Liga,2016-2017,Sevilla vs Leganes,Sevilla,1,Leganes,1,4.0,17.0
Spanish La Liga,2022-2023,Sevilla vs Mallorca,Sevilla,2,Mallorca,0,12.0,9.0
Spanish La Liga,2021-2022,Sevilla vs Mallorca,Sevilla,0,Mallorca,0,4.0,16.0
Spanish La Liga,2019-2020,Sevilla vs Mallorca,Sevilla,2,Mallorca,0,4.0,19.0
Spanish La Liga,2011-2012,Sevilla vs Mallorca,Sevilla,3,Mallorca,1,9.0,8.0
Spanish La Liga,2010-2011,Sevilla vs Mallorca,Sevilla,1,Mallorca,2,7.0,17.0
Spanish La Liga,2012-2013,Sevilla vs Mallorca,Sevilla,3,Mallorca,2,9.0,18.0
Spanish La Liga,2022-2023,Sevilla vs Osasuna,Sevilla,2,Osasuna,3,12.0,7.0
Spanish La Liga,2021-2022,Sevilla vs Osasuna,Sevilla,2,Osasuna,0,4.0,10.0
Spanish La Liga,2020-2021,Sevilla vs Osasuna,Sevilla,1,Osasuna,0,4.0,11.0
Spanish La Liga,2019-2020,Sevilla vs Osasuna,Sevilla,3,Osasuna,2,4.0,10.0
Spanish La Liga,2016-2017,Sevilla vs Osasuna,Sevilla,5,Osasuna,0,4.0,19.0
Spanish La Liga,2011-2012,Sevilla vs Osasuna,Sevilla,2,Osasuna,0,9.0,7.0
Spanish La Liga,2010-2011,Sevilla vs Osasuna,Sevilla,1,Osasuna,0,7.0,9.0
Spanish La Liga,2012-2013,Sevilla vs Osasuna,Sevilla,1,Osasuna,0,9.0,16.0
Spanish La Liga,2013-2014,Sevilla vs Osasuna,Sevilla,2,Osasuna,1,5.0,18.0
Spanish La Liga,2022-2023,Sevilla vs Real Madrid,Sevilla,1,Real Madrid,2,12.0,2.0
Spanish La Liga,2021-2022,Sevilla vs Real Madrid,Sevilla,2,Real Madrid,3,4.0,1.0
Spanish La Liga,2020-2021,Sevilla vs Real Madrid,Sevilla,0,Real Madrid,1,4.0,2.0
Spanish La Liga,2019-2020,Sevilla vs Real Madrid,Sevilla,0,Real Madrid,1,4.0,1.0
Spanish La Liga,2018-2019,Sevilla vs Real Madrid,Sevilla,3,Real Madrid,0,6.0,3.0
Spanish La Liga,2017-2018,Sevilla vs Real Madrid,Sevilla,3,Real Madrid,2,6.0,4.0
Spanish La Liga,2016-2017,Sevilla vs Real Madrid,Sevilla,2,Real Madrid,1,4.0,1.0
Spanish La Liga,2015-2016,Sevilla vs Real Madrid,Sevilla,3,Real Madrid,2,7.0,2.0
Spanish La Liga,2011-2012,Sevilla vs Real Madrid,Sevilla,2,Real Madrid,6,9.0,1.0
