strLeague,strSeason,strEvent,strHomeTeam,intHomeScore,strAwayTeam,intAwayScore,homeClassment,awayClassment
French Ligue 1,2022-2023,Angers vs Auxerre,Angers,1,Auxerre,1,20.0,17.0
French Ligue 2,2014-2015,Angers vs Auxerre,Angers,0,Auxerre,0,,
French Ligue 1,2022-2023,Angers vs Brest,Angers,1,Brest,3,20.0,14.0
French Ligue 1,2021-2022,Angers vs Brest,Angers,1,Brest,0,14.0,11.0
French Ligue 1,2020-2021,Angers vs Brest,Angers,3,Brest,2,13.0,17.0
French Ligue 1,2019-2020,Angers vs Brest,Angers,0,Brest,1,20.0,16.0
French Ligue 2,2014-2015,Angers vs Brest,Angers,1,Brest,2,,
French Ligue 2,2014-2015,Angers vs Le Havre,Angers,1,Le Havre,0,,
French Ligue 1,2022-2023,Angers vs Lens,Angers,1,Lens,2,20.0,2.0
French Ligue 1,2021-2022,Angers vs Lens,Angers,1,Lens,2,14.0,7.0
French Ligue 1,2020-2021,Angers vs Lens,Angers,2,Lens,2,13.0,7.0
French Ligue 1,2022-2023,Angers vs Lille,Angers,1,Lille,0,20.0,5.0
French Ligue 1,2021-2022,Angers vs Lille,Angers,1,Lille,1,14.0,10.0
French Ligue 1,2020-2021,Angers vs Lille,Angers,1,Lille,2,13.0,1.0
French Ligue 1,2019-2020,Angers vs Lille,Angers,0,Lille,2,20.0,6.0
French Ligue 1,2018-2019,Angers vs Lille,Angers,1,Lille,0,13.0,2.0
French Ligue 1,2017-2018,Angers vs Lille,Angers,1,Lille,1,18.0,16.0
French Ligue 1,2016-2017,Angers vs Lille,Angers,1,Lille,0,20.0,6.0
French Ligue 1,2015-2016,Angers vs Lille,Angers,2,Lille,0,9.0,5.0
French Ligue 1,2022-2023,Angers vs Lyon,Angers,1,Lyon,3,20.0,7.0
French Ligue 1,2021-2022,Angers vs Lyon,Angers,3,Lyon,0,14.0,8.0
French Ligue 1,2020-2021,Angers vs Lyon,Angers,0,Lyon,1,13.0,4.0
French Ligue 1,2018-2019,Angers vs Lyon,Angers,1,Lyon,2,13.0,3.0
French Ligue 1,2017-2018,Angers vs Lyon,Angers,3,Lyon,3,18.0,4.0
French Ligue 1,2016-2017,Angers vs Lyon,Angers,1,Lyon,2,20.0,10.0
French Ligue 1,2015-2016,Angers vs Lyon,Angers,0,Lyon,3,9.0,2.0
French Ligue 1,2022-2023,Angers vs Marseille,Angers,0,Marseille,3,20.0,3.0
French Ligue 1,2021-2022,Angers vs Marseille,Angers,0,Marseille,0,14.0,2.0
French Ligue 1,2020-2021,Angers vs Marseille,Angers,2,Marseille,1,13.0,5.0
French Ligue 1,2019-2020,Angers vs Marseille,Angers,0,Marseille,2,20.0,2.0
French Ligue 1,2018-2019,Angers vs Marseille,Angers,1,Marseille,1,13.0,5.0
French Ligue 1,2017-2018,Angers vs Marseille,Angers,1,Marseille,1,18.0,3.0
French Ligue 1,2016-2017,Angers vs Marseille,Angers,1,Marseille,1,20.0,2.0
French Ligue 1,2015-2016,Angers vs Marseille,Angers,0,Marseille,1,9.0,13.0
French Ligue 1,2022-2023,Angers vs Monaco,Angers,1,Monaco,2,20.0,6.0
French Ligue 1,2021-2022,Angers vs Monaco,Angers,1,Monaco,3,14.0,3.0
French Ligue 1,2020-2021,Angers vs Monaco,Angers,0,Monaco,1,13.0,3.0
French Ligue 1,2019-2020,Angers vs Monaco,Angers,0,Monaco,0,20.0,4.0
French Ligue 1,2018-2019,Angers vs Monaco,Angers,2,Monaco,2,13.0,17.0
French Ligue 1,2017-2018,Angers vs Monaco,Angers,0,Monaco,4,18.0,2.0
French Ligue 1,2016-2017,Angers vs Monaco,Angers,0,Monaco,1,20.0,4.0
French Ligue 1,2015-2016,Angers vs Monaco,Angers,3,Monaco,0,9.0,3.0
French Ligue 1,2022-2023,Angers vs Montpellier,Angers,2,Montpellier,1,20.0,12.0
French Ligue 1,2021-2022,Angers vs Montpellier,Angers,2,Montpellier,0,14.0,13.0
French Ligue 1,2020-2021,Angers vs Montpellier,Angers,1,Montpellier,1,13.0,8.0
French Ligue 1,2019-2020,Angers vs Montpellier,Angers,1,Montpellier,0,20.0,13.0
French Ligue 1,2018-2019,Angers vs Montpellier,Angers,1,Montpellier,0,13.0,6.0
French Ligue 1,2017-2018,Angers vs Montpellier,Angers,1,Montpellier,1,18.0,6.0
French Ligue 1,2016-2017,Angers vs Montpellier,Angers,2,Montpellier,0,20.0,13.0
French Ligue 1,2015-2016,Angers vs Montpellier,Angers,2,Montpellier,3,9.0,12.0
Coupe de France,2022-2023,Angers vs Nantes,Angers,1,Nantes,1,20.0,16.0
French Ligue 1,2022-2023,Angers vs Nantes,Angers,0,Nantes,0,20.0,16.0
French Ligue 1,2021-2022,Angers vs Nantes,Angers,1,Nantes,4,14.0,9.0
French Ligue 1,2020-2021,Angers vs Nantes,Angers,1,Nantes,3,13.0,18.0
French Ligue 1,2019-2020,Angers vs Nantes,Angers,2,Nantes,0,20.0,14.0
French Ligue 1,2018-2019,Angers vs Nantes,Angers,1,Nantes,0,13.0,12.0
French Ligue 1,2017-2018,Angers vs Nantes,Angers,0,Nantes,2,18.0,5.0
French Ligue 1,2016-2017,Angers vs Nantes,Angers,0,Nantes,2,20.0,14.0
French Ligue 1,2015-2016,Angers vs Nantes,Angers,0,Nantes,0,9.0,14.0
French Ligue 1,2022-2023,Angers vs Nice,Angers,1,Nice,1,20.0,9.0
French Ligue 1,2021-2022,Angers vs Nice,Angers,1,Nice,2,14.0,5.0
French Ligue 1,2020-2021,Angers vs Nice,Angers,0,Nice,3,13.0,9.0
French Ligue 1,2019-2020,Angers vs Nice,Angers,1,Nice,1,20.0,7.0
French Ligue 1,2018-2019,Angers vs Nice,Angers,3,Nice,0,13.0,7.0
French Ligue 1,2017-2018,Angers vs Nice,Angers,1,Nice,1,18.0,9.0
French Ligue 1,2016-2017,Angers vs Nice,Angers,0,Nice,1,20.0,7.0
French Ligue 1,2015-2016,Angers vs Nice,Angers,1,Nice,1,9.0,4.0
French Ligue 1,2022-2023,Angers vs Paris SG,Angers,1,Paris SG,2,20.0,1.0
French Ligue 1,2021-2022,Angers vs Paris SG,Angers,0,Paris SG,3,14.0,1.0
French Ligue 1,2020-2021,Angers vs Paris SG,Angers,0,Paris SG,1,13.0,2.0
French Ligue 1,2018-2019,Angers vs Paris SG,Angers,1,Paris SG,2,13.0,1.0
French Ligue 1,2017-2018,Angers vs Paris SG,Angers,0,Paris SG,5,18.0,1.0
French Ligue 1,2016-2017,Angers vs Paris SG,Angers,0,Paris SG,2,20.0,1.0
French Ligue 1,2015-2016,Angers vs Paris SG,Angers,0,Paris SG,0,9.0,1.0
French Ligue 1,2022-2023,Angers vs Rennes,Angers,1,Rennes,2,20.0,4.0
French Ligue 1,2021-2022,Angers vs Rennes,Angers,2,Rennes,0,14.0,4.0
Coupe de France,2020-2021,Angers vs Rennes,Angers,2,Rennes,1,13.0,6.0
French Ligue 1,2020-2021,Angers vs Rennes,Angers,0,Rennes,3,13.0,6.0
Coupe de France,2019-2020,Angers vs Rennes,Angers,4,Rennes,5,20.0,5.0
French Ligue 1,2018-2019,Angers vs Rennes,Angers,3,Rennes,3,13.0,10.0
French Ligue 1,2017-2018,Angers vs Rennes,Angers,1,Rennes,2,18.0,8.0
French Ligue 1,2016-2017,Angers vs Rennes,Angers,0,Rennes,0,20.0,5.0
French Ligue 1,2015-2016,Angers vs Rennes,Angers,0,Rennes,2,9.0,8.0
French Ligue 1,2021-2022,Angers vs St Etienne,Angers,0,St Etienne,1,14.0,18.0
Club Friendlies,2020-2021,Angers vs St Etienne,Angers,1,St Etienne,0,13.0,11.0
French Ligue 1,2020-2021,Angers vs St Etienne,Angers,0,St Etienne,1,13.0,11.0
French Ligue 1,2019-2020,Angers vs St Etienne,Angers,4,St Etienne,1,20.0,
French Ligue 1,2018-2019,Angers vs St Etienne,Angers,1,St Etienne,1,13.0,4.0
French Ligue 1,2017-2018,Angers vs St Etienne,Angers,0,St Etienne,1,18.0,14.0
French Ligue 1,2016-2017,Angers vs St Etienne,Angers,1,St Etienne,2,20.0,
French Ligue 1,2015-2016,Angers vs St Etienne,Angers,0,St Etienne,0,9.0,6.0
French Ligue 1,2022-2023,Angers vs Stade de Reims,Angers,2,Stade de Reims,4,20.0,11.0
French Ligue 1,2021-2022,Angers vs Stade de Reims,Angers,0,Stade de Reims,1,14.0,12.0
French Ligue 1,2020-2021,Angers vs Stade de Reims,Angers,1,Stade de Reims,0,13.0,14.0
French Ligue 1,2019-2020,Angers vs Stade de Reims,Angers,1,Stade de Reims,4,20.0,8.0
French Ligue 1,2018-2019,Angers vs Stade de Reims,Angers,1,Stade de Reims,1,13.0,8.0
French Ligue 1,2015-2016,Angers vs Stade de Reims,Angers,0,Stade de Reims,0,9.0,18.0
French Ligue 1,2022-2023,Angers vs Strasbourg,Angers,2,Strasbourg,3,20.0,15.0
French Ligue 1,2021-2022,Angers vs Strasbourg,Angers,0,Strasbourg,1,14.0,6.0
French Ligue 1,2020-2021,Angers vs Strasbourg,Angers,0,Strasbourg,2,13.0,15.0
French Ligue 1,2019-2020,Angers vs Strasbourg,Angers,1,Strasbourg,0,20.0,15.0
French Ligue 1,2018-2019,Angers vs Strasbourg,Angers,2,Strasbourg,2,13.0,11.0
French Ligue 1,2017-2018,Angers vs Strasbourg,Angers,1,Strasbourg,1,18.0,13.0
French Ligue 1,2022-2023,Angers vs Toulouse,Angers,0,Toulouse,2,20.0,13.0
French Ligue 1,2018-2019,Angers vs Toulouse,Angers,0,Toulouse,0,13.0,16.0
French Ligue 1,2017-2018,Angers vs Toulouse,Angers,0,Toulouse,1,18.0,15.0
French Ligue 1,2016-2017,Angers vs Toulouse,Angers,0,Toulouse,0,20.0,11.0
French Ligue 1,2015-2016,Angers vs Toulouse,Angers,2,Toulouse,3,9.0,17.0
French Ligue 1,2022-2023,Auxerre vs Angers,Auxerre,2,Angers,2,17.0,20.0
French Ligue 2,2014-2015,Auxerre vs Angers,Auxerre,0,Angers,1,,
French Ligue 1,2022-2023,Auxerre vs Brest,Auxerre,1,Brest,1,17.0,14.0
French Ligue 2,2018-2019,Auxerre vs Brest,Auxerre,0,Brest,2,,
French Ligue 2,2016-2017,Auxerre vs Brest,Auxerre,3,Brest,1,17.0,16.0
French Ligue 2,2015-2016,Auxerre vs Brest,Auxerre,0,Brest,0,,
French Ligue 2,2014-2015,Auxerre vs Brest,Auxerre,0,Brest,3,,
French Ligue 2,2021-2022,Auxerre vs Le Havre,Auxerre,2,Le Havre,3,,
French Ligue 2,2020-2021,Auxerre vs Le Havre,Auxerre,1,Le Havre,1,,
French Ligue 2,2018-2019,Auxerre vs Le Havre,Auxerre,0,Le Havre,1,,
French Ligue 2,2016-2017,Auxerre vs Le Havre,Auxerre,0,Le Havre,1,17.0,
French Ligue 2,2015-2016,Auxerre vs Le Havre,Auxerre,1,Le Havre,3,,
French Ligue 2,2014-2015,Auxerre vs Le Havre,Auxerre,2,Le Havre,0,,
French Ligue 1,2022-2023,Auxerre vs Lens,Auxerre,1,Lens,3,17.0,2.0
French Ligue 2,2019-2020,Auxerre vs Lens,Auxerre,,Lens,,17.0,3.0
French Ligue 2,2018-2019,Auxerre vs Lens,Auxerre,1,Lens,2,,
French Ligue 2,2017-2018,Auxerre vs Lens,Auxerre,1,Lens,0,,
French Ligue 2,2016-2017,Auxerre vs Lens,Auxerre,1,Lens,1,17.0,3.0
French Ligue 2,2015-2016,Auxerre vs Lens,Auxerre,1,Lens,2,,
French Ligue 1,2022-2023,Auxerre vs Lille,Auxerre,1,Lille,1,17.0,5.0
French Ligue 1,2022-2023,Auxerre vs Lyon,Auxerre,2,Lyon,1,17.0,7.0
French Ligue 1,2022-2023,Auxerre vs Marseille,Auxerre,0,Marseille,2,17.0,3.0
Coupe de France,2020-2021,Auxerre vs Marseille,Auxerre,0,Marseille,2,,5.0
French Ligue 1,2022-2023,Auxerre vs Monaco,Auxerre,2,Monaco,3,17.0,6.0
French Ligue 1,2022-2023,Auxerre vs Montpellier,Auxerre,0,Montpellier,2,17.0,12.0
French Ligue 1,2022-2023,Auxerre vs Nantes,Auxerre,2,Nantes,1,17.0,16.0
French Ligue 1,2022-2023,Auxerre vs Nice,Auxerre,1,Nice,1,17.0,9.0
French Ligue 1,2022-2023,Auxerre vs Paris SG,Auxerre,1,Paris SG,2,17.0,1.0
French Ligue 1,2022-2023,Auxerre vs Rennes,Auxerre,0,Rennes,0,17.0,4.0
French Ligue 1,2021-2022,Auxerre vs St Etienne,Auxerre,1,St Etienne,1,,18.0
French Ligue 1,2022-2023,Auxerre vs Stade de Reims,Auxerre,0,Stade de Reims,0,17.0,11.0
French Ligue 2,2016-2017,Auxerre vs Stade de Reims,Auxerre,1,Stade de Reims,2,17.0,8.0
French Ligue 1,2022-2023,Auxerre vs Strasbourg,Auxerre,1,Strasbourg,0,17.0,15.0
French Ligue 2,2016-2017,Auxerre vs Strasbourg,Auxerre,0,Strasbourg,2,17.0,15.0
French Ligue 1,2022-2023,Auxerre vs Toulouse,Auxerre,0,Toulouse,5,17.0,13.0
French Ligue 2,2021-2022,Auxerre vs Toulouse,Auxerre,1,Toulouse,2,,
French Ligue 2,2020-2021,Auxerre vs Toulouse,Auxerre,3,Toulouse,1,,
French Ligue 1,2022-2023,Brest vs Angers,Brest,4,Angers,0,14.0,20.0
French Ligue 1,2021-2022,Brest vs Angers,Brest,1,Angers,1,11.0,14.0
French Ligue 1,2020-2021,Brest vs Angers,Brest,0,Angers,0,17.0,13.0
French Ligue 1,2019-2020,Brest vs Angers,Brest,0,Angers,1,16.0,20.0
French Ligue 2,2014-2015,Brest vs Angers,Brest,0,Angers,0,,
French Ligue 1,2022-2023,Brest vs Auxerre,Brest,1,Auxerre,0,14.0,17.0
French Ligue 2,2018-2019,Brest vs Auxerre,Brest,1,Auxerre,0,,
French Ligue 2,2016-2017,Brest vs Auxerre,Brest,1,Auxerre,0,16.0,17.0
French Ligue 2,2015-2016,Brest vs Auxerre,Brest,0,Auxerre,0,,
French Ligue 2,2014-2015,Brest vs Auxerre,Brest,0,Auxerre,1,,
French Ligue 2,2018-2019,Brest vs Le Havre,Brest,1,Le Havre,0,,
French Ligue 2,2016-2017,Brest vs Le Havre,Brest,2,Le Havre,0,16.0,
French Ligue 2,2015-2016,Brest vs Le Havre,Brest,0,Le Havre,0,,
French Ligue 2,2014-2015,Brest vs Le Havre,Brest,1,Le Havre,0,,
Coupe de France,2022-2023,Brest vs Lens,Brest,1,Lens,3,14.0,2.0
French Ligue 1,2022-2023,Brest vs Lens,Brest,1,Lens,1,14.0,2.0
French Ligue 1,2021-2022,Brest vs Lens,Brest,4,Lens,0,11.0,7.0
French Ligue 1,2020-2021,Brest vs Lens,Brest,1,Lens,1,17.0,7.0
French Ligue 2,2018-2019,Brest vs Lens,Brest,2,Lens,0,,
French Ligue 2,2016-2017,Brest vs Lens,Brest,1,Lens,2,16.0,3.0
French Ligue 2,2015-2016,Brest vs Lens,Brest,2,Lens,1,,
French Ligue 1,2022-2023,Brest vs Lille,Brest,0,Lille,0,14.0,5.0
French Ligue 1,2021-2022,Brest vs Lille,Brest,2,Lille,0,11.0,10.0
French Ligue 1,2020-2021,Brest vs Lille,Brest,3,Lille,2,17.0,1.0
French Ligue 1,2012-2013,Brest vs Lille,Brest,1,Lille,2,20.0,6.0
French Ligue 1,2022-2023,Brest vs Lyon,Brest,2,Lyon,4,14.0,7.0
French Ligue 1,2021-2022,Brest vs Lyon,Brest,2,Lyon,1,11.0,8.0
French Ligue 1,2020-2021,Brest vs Lyon,Brest,2,Lyon,3,17.0,4.0
French Ligue 1,2019-2020,Brest vs Lyon,Brest,2,Lyon,2,16.0,10.0
French Ligue 1,2012-2013,Brest vs Lyon,Brest,1,Lyon,1,20.0,3.0
French Ligue 1,2022-2023,Brest vs Marseille,Brest,1,Marseille,1,14.0,3.0
French Ligue 1,2021-2022,Brest vs Marseille,Brest,1,Marseille,4,11.0,2.0
French Ligue 1,2020-2021,Brest vs Marseille,Brest,2,Marseille,3,17.0,5.0
French Ligue 1,2012-2013,Brest vs Marseille,Brest,1,Marseille,2,20.0,2.0
French Ligue 1,2022-2023,Brest vs Monaco,Brest,1,Monaco,2,14.0,6.0
French Ligue 1,2021-2022,Brest vs Monaco,Brest,2,Monaco,0,11.0,3.0
French Ligue 1,2020-2021,Brest vs Monaco,Brest,1,Monaco,0,17.0,3.0
French Ligue 1,2022-2023,Brest vs Montpellier,Brest,0,Montpellier,7,14.0,12.0
French Ligue 1,2021-2022,Brest vs Montpellier,Brest,0,Montpellier,4,11.0,13.0
French Ligue 1,2020-2021,Brest vs Montpellier,Brest,2,Montpellier,2,17.0,8.0
French Ligue 1,2012-2013,Brest vs Montpellier,Brest,1,Montpellier,2,20.0,9.0
French Ligue 1,2022-2023,Brest vs Nantes,Brest,2,Nantes,0,14.0,16.0
Club Friendlies,2021-2022,Brest vs Nantes,Brest,1,Nantes,3,11.0,9.0
French Ligue 1,2021-2022,Brest vs Nantes,Brest,1,Nantes,1,11.0,9.0
French Ligue 1,2020-2021,Brest vs Nantes,Brest,1,Nantes,4,17.0,18.0
French Ligue 1,2019-2020,Brest vs Nantes,Brest,1,Nantes,1,16.0,14.0
French Ligue 1,2022-2023,Brest vs Nice,Brest,1,Nice,0,14.0,9.0
French Ligue 1,2021-2022,Brest vs Nice,Brest,0,Nice,3,11.0,5.0
French Ligue 1,2020-2021,Brest vs Nice,Brest,2,Nice,0,17.0,9.0
French Ligue 1,2019-2020,Brest vs Nice,Brest,0,Nice,0,16.0,7.0
French Ligue 1,2012-2013,Brest vs Nice,Brest,0,Nice,2,20.0,4.0
French Ligue 1,2022-2023,Brest vs Paris SG,Brest,1,Paris SG,2,14.0,1.0
French Ligue 1,2021-2022,Brest vs Paris SG,Brest,2,Paris SG,4,11.0,1.0
Coupe de France,2020-2021,Brest vs Paris SG,Brest,0,Paris SG,3,17.0,2.0
French Ligue 1,2020-2021,Brest vs Paris SG,Brest,0,Paris SG,2,17.0,2.0
French Ligue 1,2019-2020,Brest vs Paris SG,Brest,1,Paris SG,2,16.0,1.0
French Ligue 1,2012-2013,Brest vs Paris SG,Brest,0,Paris SG,3,20.0,1.0
French Ligue 1,2022-2023,Brest vs Rennes,Brest,1,Rennes,2,14.0,4.0
French Ligue 1,2021-2022,Brest vs Rennes,Brest,1,Rennes,1,11.0,4.0
French Ligue 1,2020-2021,Brest vs Rennes,Brest,1,Rennes,2,17.0,6.0
French Ligue 1,2019-2020,Brest vs Rennes,Brest,0,Rennes,0,16.0,5.0
French Ligue 1,2012-2013,Brest vs Rennes,Brest,0,Rennes,2,20.0,13.0
French Ligue 1,2021-2022,Brest vs St Etienne,Brest,1,St Etienne,0,11.0,18.0
French Ligue 1,2020-2021,Brest vs St Etienne,Brest,4,St Etienne,1,17.0,11.0
French Ligue 1,2019-2020,Brest vs St Etienne,Brest,3,St Etienne,2,16.0,
French Ligue 1,2012-2013,Brest vs St Etienne,Brest,0,St Etienne,1,20.0,5.0
French Ligue 1,2022-2023,Brest vs Stade de Reims,Brest,0,Stade de Reims,0,14.0,11.0
French Ligue 1,2021-2022,Brest vs Stade de Reims,Brest,1,Stade de Reims,1,11.0,12.0
French Ligue 1,2020-2021,Brest vs Stade de Reims,Brest,2,Stade de Reims,1,17.0,14.0
French Ligue 1,2019-2020,Brest vs Stade de Reims,Brest,1,Stade de Reims,0,16.0,8.0
French Ligue 2,2016-2017,Brest vs Stade de Reims,Brest,2,Stade de Reims,1,16.0,8.0
French Ligue 1,2012-2013,Brest vs Stade de Reims,Brest,0,Stade de Reims,2,20.0,14.0
French Ligue 1,2022-2023,Brest vs Strasbourg,Brest,1,Strasbourg,1,14.0,15.0
French Ligue 1,2021-2022,Brest vs Strasbourg,Brest,0,Strasbourg,1,11.0,6.0
French Ligue 1,2020-2021,Brest vs Strasbourg,Brest,0,Strasbourg,3,17.0,15.0
French Ligue 1,2019-2020,Brest vs Strasbourg,Brest,5,Strasbourg,0,16.0,15.0
French Ligue 2,2016-2017,Brest vs Strasbourg,Brest,2,Strasbourg,1,16.0,15.0
French Ligue 1,2022-2023,Brest vs Toulouse,Brest,3,Toulouse,1,14.0,13.0
French Ligue 1,2019-2020,Brest vs Toulouse,Brest,1,Toulouse,1,16.0,11.0
French Ligue 1,2012-2013,Brest vs Toulouse,Brest,0,Toulouse,1,20.0,10.0
Club Friendlies,2020-2021,Le Havre vs Angers,Le Havre,3,Angers,1,,13.0
French Ligue 2,2014-2015,Le Havre vs Angers,Le Havre,1,Angers,0,,
French Ligue 2,2021-2022,Le Havre vs Auxerre,Le Havre,1,Auxerre,2,,
French Ligue 2,2020-2021,Le Havre vs Auxerre,Le Havre,1,Auxerre,1,,
French Ligue 2,2019-2020,Le Havre vs Auxerre,Le Havre,1,Auxerre,0,,17.0
French Ligue 2,2018-2019,Le Havre vs Auxerre,Le Havre,1,Auxerre,1,,
French Ligue 2,2017-2018,Le Havre vs Auxerre,Le Havre,4,Auxerre,1,,
French Ligue 2,2016-2017,Le Havre vs Auxerre,Le Havre,1,Auxerre,0,,17.0
French Ligue 2,2015-2016,Le Havre vs Auxerre,Le Havre,1,Auxerre,0,,
French Ligue 2,2014-2015,Le Havre vs Auxerre,Le Havre,2,Auxerre,1,,
Coupe de la Ligue,2018-2019,Le Havre vs Brest,Le Havre,3,Brest,3,,
French Ligue 2,2018-2019,Le Havre vs Brest,Le Havre,1,Brest,1,,
French Ligue 2,2016-2017,Le Havre vs Brest,Le Havre,1,Brest,1,,16.0
French Ligue 2,2015-2016,Le Havre vs Brest,Le Havre,0,Brest,0,,
French Ligue 2,2014-2015,Le Havre vs Brest,Le Havre,1,Brest,1,,
French Ligue 2,2019-2020,Le Havre vs Lens,Le Havre,0,Lens,0,,3.0
French Ligue 2,2018-2019,Le Havre vs Lens,Le Havre,2,Lens,1,,
French Ligue 2,2016-2017,Le Havre vs Lens,Le Havre,0,Lens,0,,3.0
French Ligue 2,2015-2016,Le Havre vs Lens,Le Havre,2,Lens,0,,
Club Friendlies,2020-2021,Le Havre vs Paris SG,Le Havre,0,Paris SG,9,,2.0
Club Friendlies,2021-2022,Le Havre vs Rennes,Le Havre,2,Rennes,2,,4.0
French Ligue 2,2022-2023,Le Havre vs St Etienne,Le Havre,2,St Etienne,2,,
French Ligue 2,2016-2017,Le Havre vs Stade de Reims,Le Havre,1,Stade de Reims,1,,8.0
French Ligue 2,2016-2017,Le Havre vs Strasbourg,Le Havre,0,Strasbourg,1,,15.0
French Ligue 2,2021-2022,Le Havre vs Toulouse,Le Havre,1,Toulouse,1,,
French Ligue 2,2020-2021,Le Havre vs Toulouse,Le Havre,0,Toulouse,1,,
French Ligue 1,2022-2023,Lens vs Angers,Lens,3,Angers,0,2.0,20.0
French Ligue 1,2021-2022,Lens vs Angers,Lens,2,Angers,2,7.0,14.0
French Ligue 1,2020-2021,Lens vs Angers,Lens,1,Angers,3,7.0,13.0
French Ligue 1,2022-2023,Lens vs Auxerre,Lens,1,Auxerre,0,2.0,17.0
French Ligue 2,2018-2019,Lens vs Auxerre,Lens,2,Auxerre,0,,
French Ligue 2,2016-2017,Lens vs Auxerre,Lens,0,Auxerre,0,3.0,17.0
French Ligue 2,2015-2016,Lens vs Auxerre,Lens,3,Auxerre,0,,
French Ligue 1,2022-2023,Lens vs Brest,Lens,3,Brest,2,2.0,14.0
French Ligue 1,2021-2022,Lens vs Brest,Lens,0,Brest,1,7.0,11.0
French Ligue 1,2020-2021,Lens vs Brest,Lens,2,Brest,1,7.0,17.0
French Ligue 2,2018-2019,Lens vs Brest,Lens,2,Brest,1,,
French Ligue 2,2016-2017,Lens vs Brest,Lens,0,Brest,0,3.0,16.0
French Ligue 2,2015-2016,Lens vs Brest,Lens,2,Brest,0,,
Club Friendlies,2021-2022,Lens vs Le Havre,Lens,2,Le Havre,2,7.0,
French Ligue 2,2018-2019,Lens vs Le Havre,Lens,0,Le Havre,0,,
French Ligue 2,2016-2017,Lens vs Le Havre,Lens,1,Le Havre,0,3.0,
French Ligue 2,2015-2016,Lens vs Le Havre,Lens,0,Le Havre,4,,
French Ligue 1,2022-2023,Lens vs Lille,Lens,1,Lille,1,2.0,5.0
Coupe de France,2021-2022,Lens vs Lille,Lens,2,Lille,2,7.0,10.0
French Ligue 1,2021-2022,Lens vs Lille,Lens,1,Lille,0,7.0,10.0
French Ligue 1,2020-2021,Lens vs Lille,Lens,0,Lille,3,7.0,1.0
French Ligue 1,2014-2015,Lens vs Lille,Lens,1,Lille,1,20.0,8.0
French Ligue 1,2022-2023,Lens vs Lyon,Lens,1,Lyon,0,2.0,7.0
French Ligue 1,2021-2022,Lens vs Lyon,Lens,1,Lyon,1,7.0,8.0
French Ligue 1,2020-2021,Lens vs Lyon,Lens,1,Lyon,1,7.0,4.0
French Ligue 1,2014-2015,Lens vs Lyon,Lens,0,Lyon,2,20.0,2.0
French Ligue 1,2022-2023,Lens vs Marseille,Lens,2,Marseille,1,2.0,3.0
French Ligue 1,2021-2022,Lens vs Marseille,Lens,0,Marseille,2,7.0,2.0
French Ligue 1,2020-2021,Lens vs Marseille,Lens,2,Marseille,2,7.0,5.0
French Ligue 1,2014-2015,Lens vs Marseille,Lens,0,Marseille,4,20.0,4.0
French Ligue 1,2022-2023,Lens vs Monaco,Lens,3,Monaco,0,2.0,6.0
Coupe de France,2021-2022,Lens vs Monaco,Lens,2,Monaco,4,7.0,3.0
French Ligue 1,2021-2022,Lens vs Monaco,Lens,2,Monaco,2,7.0,3.0
French Ligue 1,2020-2021,Lens vs Monaco,Lens,0,Monaco,0,7.0,3.0
French Ligue 1,2014-2015,Lens vs Monaco,Lens,0,Monaco,3,20.0,3.0
French Ligue 1,2022-2023,Lens vs Montpellier,Lens,1,Montpellier,0,2.0,12.0
French Ligue 1,2021-2022,Lens vs Montpellier,Lens,2,Montpellier,0,7.0,13.0
French Ligue 1,2020-2021,Lens vs Montpellier,Lens,2,Montpellier,3,7.0,8.0
French Ligue 1,2014-2015,Lens vs Montpellier,Lens,0,Montpellier,1,20.0,7.0
French Ligue 1,2022-2023,Lens vs Nantes,Lens,3,Nantes,1,2.0,16.0
French Ligue 1,2021-2022,Lens vs Nantes,Lens,2,Nantes,2,7.0,9.0
French Ligue 1,2020-2021,Lens vs Nantes,Lens,1,Nantes,1,7.0,18.0
French Ligue 1,2014-2015,Lens vs Nantes,Lens,1,Nantes,0,20.0,14.0
French Ligue 1,2022-2023,Lens vs Nice,Lens,0,Nice,1,2.0,9.0
French Ligue 1,2021-2022,Lens vs Nice,Lens,3,Nice,0,7.0,5.0
French Ligue 1,2020-2021,Lens vs Nice,Lens,0,Nice,1,7.0,9.0
French Ligue 1,2014-2015,Lens vs Nice,Lens,2,Nice,0,20.0,11.0
French Ligue 1,2022-2023,Lens vs Paris SG,Lens,3,Paris SG,1,2.0,1.0
French Ligue 1,2021-2022,Lens vs Paris SG,Lens,1,Paris SG,1,7.0,1.0
French Ligue 1,2020-2021,Lens vs Paris SG,Lens,1,Paris SG,0,7.0,2.0
French Ligue 1,2014-2015,Lens vs Paris SG,Lens,1,Paris SG,3,20.0,1.0
French Ligue 1,2022-2023,Lens vs Rennes,Lens,2,Rennes,1,2.0,4.0
French Ligue 1,2021-2022,Lens vs Rennes,Lens,1,Rennes,0,7.0,4.0
French Ligue 1,2020-2021,Lens vs Rennes,Lens,0,Rennes,0,7.0,6.0
French Ligue 1,2014-2015,Lens vs Rennes,Lens,0,Rennes,1,20.0,9.0
French Ligue 1,2021-2022,Lens vs St Etienne,Lens,2,St Etienne,2,7.0,18.0
French Ligue 1,2020-2021,Lens vs St Etienne,Lens,2,St Etienne,0,7.0,11.0
