strLeague,strSeason,strEvent,strHomeTeam,intHomeScore,strAwayTeam,intAwayScore,homeClassment,awayClassment
Italian Serie A,2014-2015,Torino vs Lazio,Torino,0,Lazio,2,9.0,3.0
Italian Serie A,2023-2024,Torino vs Lecce,Torino,2,Lecce,0,9.0,14.0
Italian Serie A,2022-2023,Torino vs Lecce,Torino,1,Lecce,0,10.0,16.0
Coppa Italia,2020-2021,Torino vs Lecce,Torino,3,Lecce,1,17.0,
Italian Serie A,2019-2020,Torino vs Lecce,Torino,1,Lecce,2,16.0,18.0
Italian Serie A,2023-2024,Torino vs Monza,Torino,1,Monza,0,9.0,12.0
Italian Serie A,2022-2023,Torino vs Monza,Torino,1,Monza,1,10.0,11.0
Italian Serie A,2023-2024,Torino vs Napoli,Torino,3,Napoli,0,9.0,10.0
Italian Serie A,2022-2023,Torino vs Napoli,Torino,0,Napoli,4,10.0,1.0
Italian Serie A,2021-2022,Torino vs Napoli,Torino,0,Napoli,1,10.0,3.0
Italian Serie A,2020-2021,Torino vs Napoli,Torino,0,Napoli,2,17.0,5.0
Italian Serie A,2019-2020,Torino vs Napoli,Torino,0,Napoli,0,16.0,7.0
Italian Serie A,2018-2019,Torino vs Napoli,Torino,1,Napoli,3,7.0,2.0
Italian Serie A,2017-2018,Torino vs Napoli,Torino,1,Napoli,3,9.0,1.0
Italian Serie A,2016-2017,Torino vs Napoli,Torino,0,Napoli,5,9.0,3.0
Italian Serie A,2015-2016,Torino vs Napoli,Torino,1,Napoli,2,12.0,2.0
Italian Serie A,2012-2013,Torino vs Napoli,Torino,3,Napoli,5,16.0,2.0
Italian Serie A,2013-2014,Torino vs Napoli,Torino,0,Napoli,1,7.0,3.0
Italian Serie A,2014-2015,Torino vs Napoli,Torino,1,Napoli,0,9.0,5.0
Italian Serie A,2020-2021,Torino vs Parma Calcio 1913,Torino,1,Parma Calcio 1913,0,17.0,20.0
Italian Serie A,2019-2020,Torino vs Parma Calcio 1913,Torino,1,Parma Calcio 1913,1,16.0,11.0
Italian Serie A,2018-2019,Torino vs Parma Calcio 1913,Torino,1,Parma Calcio 1913,2,7.0,14.0
Italian Serie A,2023-2024,Torino vs Roma,Torino,1,Roma,1,9.0,6.0
Italian Serie A,2022-2023,Torino vs Roma,Torino,0,Roma,1,10.0,6.0
Italian Serie A,2021-2022,Torino vs Roma,Torino,0,Roma,3,10.0,6.0
Italian Serie A,2020-2021,Torino vs Roma,Torino,3,Roma,1,17.0,7.0
Italian Serie A,2019-2020,Torino vs Roma,Torino,2,Roma,3,16.0,5.0
Italian Serie A,2018-2019,Torino vs Roma,Torino,0,Roma,1,7.0,6.0
Italian Serie A,2017-2018,Torino vs Roma,Torino,0,Roma,1,9.0,4.0
Italian Serie A,2016-2017,Torino vs Roma,Torino,3,Roma,1,9.0,2.0
Italian Serie A,2015-2016,Torino vs Roma,Torino,1,Roma,1,12.0,3.0
Italian Serie A,2012-2013,Torino vs Roma,Torino,1,Roma,2,16.0,6.0
Italian Serie A,2013-2014,Torino vs Roma,Torino,1,Roma,1,7.0,2.0
Italian Serie A,2014-2015,Torino vs Roma,Torino,1,Roma,1,9.0,2.0
Italian Serie A,2023-2024,Torino vs Udinese,Torino,1,Udinese,1,9.0,15.0
Italian Serie A,2022-2023,Torino vs Udinese,Torino,1,Udinese,0,10.0,12.0
Italian Serie A,2021-2022,Torino vs Udinese,Torino,2,Udinese,1,10.0,12.0
Italian Serie A,2020-2021,Torino vs Udinese,Torino,2,Udinese,3,17.0,14.0
Italian Serie A,2019-2020,Torino vs Udinese,Torino,1,Udinese,0,16.0,13.0
Italian Serie A,2018-2019,Torino vs Udinese,Torino,1,Udinese,0,7.0,12.0
Italian Serie A,2017-2018,Torino vs Udinese,Torino,2,Udinese,0,9.0,10.0
Italian Serie A,2016-2017,Torino vs Udinese,Torino,2,Udinese,2,9.0,13.0
Italian Serie A,2015-2016,Torino vs Udinese,Torino,0,Udinese,1,12.0,17.0
Italian Serie A,2012-2013,Torino vs Udinese,Torino,0,Udinese,0,16.0,5.0
Italian Serie A,2013-2014,Torino vs Udinese,Torino,2,Udinese,0,7.0,14.0
Italian Serie A,2014-2015,Torino vs Udinese,Torino,1,Udinese,0,9.0,16.0
Italian Serie A,2021-2022,Torino vs Venezia,Torino,1,Venezia,2,10.0,20.0
Italian Serie A,2023-2024,Torino vs Verona,Torino,0,Verona,0,9.0,13.0
Italian Serie A,2022-2023,Torino vs Verona,Torino,1,Verona,1,10.0,18.0
Italian Serie A,2021-2022,Torino vs Verona,Torino,1,Verona,0,10.0,9.0
Italian Serie A,2020-2021,Torino vs Verona,Torino,1,Verona,1,17.0,10.0
Italian Serie A,2019-2020,Torino vs Verona,Torino,1,Verona,1,16.0,9.0
Italian Serie A,2017-2018,Torino vs Verona,Torino,2,Verona,2,9.0,19.0
Italian Serie A,2015-2016,Torino vs Verona,Torino,0,Verona,0,12.0,20.0
Italian Serie A,2013-2014,Torino vs Verona,Torino,2,Verona,2,7.0,10.0
Italian Serie A,2014-2015,Torino vs Verona,Torino,0,Verona,1,9.0,13.0
Italian Serie A,2023-2024,Udinese vs AC Milan,Udinese,2,Milan,3,15.0,
Italian Serie A,2012-2013,Udinese vs AC Milan,Udinese,2,AC Milan,1,5.0,
Italian Serie A,2023-2024,Udinese vs Atalanta,Udinese,1,Atalanta,1,15.0,4.0
Italian Serie A,2022-2023,Udinese vs Atalanta,Udinese,2,Atalanta,2,12.0,5.0
Italian Serie A,2021-2022,Udinese vs Atalanta,Udinese,2,Atalanta,6,12.0,8.0
Italian Serie A,2020-2021,Udinese vs Atalanta,Udinese,1,Atalanta,1,14.0,3.0
Italian Serie A,2019-2020,Udinese vs Atalanta,Udinese,2,Atalanta,3,13.0,3.0
Italian Serie A,2018-2019,Udinese vs Atalanta,Udinese,1,Atalanta,3,12.0,3.0
Italian Serie A,2017-2018,Udinese vs Atalanta,Udinese,2,Atalanta,1,10.0,8.0
Italian Serie A,2016-2017,Udinese vs Atalanta,Udinese,1,Atalanta,1,13.0,4.0
Italian Serie A,2015-2016,Udinese vs Atalanta,Udinese,2,Atalanta,1,17.0,13.0
Italian Serie A,2012-2013,Udinese vs Atalanta,Udinese,2,Atalanta,1,5.0,15.0
Italian Serie A,2013-2014,Udinese vs Atalanta,Udinese,1,Atalanta,1,14.0,11.0
Italian Serie A,2014-2015,Udinese vs Atalanta,Udinese,2,Atalanta,0,16.0,17.0
Italian Serie A,2023-2024,Udinese vs Bologna,Udinese,3,Bologna,0,15.0,5.0
Italian Serie A,2022-2023,Udinese vs Bologna,Udinese,1,Bologna,2,12.0,9.0
Italian Serie A,2021-2022,Udinese vs Bologna,Udinese,1,Bologna,1,12.0,13.0
Italian Serie A,2020-2021,Udinese vs Bologna,Udinese,1,Bologna,1,14.0,12.0
Coppa Italia,2019-2020,Udinese vs Bologna,Udinese,4,Bologna,0,13.0,12.0
Italian Serie A,2019-2020,Udinese vs Bologna,Udinese,1,Bologna,0,13.0,12.0
Italian Serie A,2018-2019,Udinese vs Bologna,Udinese,2,Bologna,1,12.0,10.0
Italian Serie A,2017-2018,Udinese vs Bologna,Udinese,1,Bologna,0,10.0,13.0
Italian Serie A,2016-2017,Udinese vs Bologna,Udinese,1,Bologna,0,13.0,15.0
Italian Serie A,2015-2016,Udinese vs Bologna,Udinese,0,Bologna,1,17.0,14.0
Italian Serie A,2012-2013,Udinese vs Bologna,Udinese,0,Bologna,0,5.0,13.0
Italian Serie A,2013-2014,Udinese vs Bologna,Udinese,1,Bologna,1,14.0,19.0
Coppa Italia,2023-2024,Udinese vs Cagliari,Udinese,1,Cagliari,2,15.0,16.0
Italian Serie A,2023-2024,Udinese vs Cagliari,Udinese,1,Cagliari,1,15.0,16.0
Italian Serie A,2021-2022,Udinese vs Cagliari,Udinese,5,Cagliari,1,12.0,18.0
Italian Serie A,2020-2021,Udinese vs Cagliari,Udinese,0,Cagliari,1,14.0,16.0
Italian Serie A,2019-2020,Udinese vs Cagliari,Udinese,2,Cagliari,1,13.0,14.0
Italian Serie A,2018-2019,Udinese vs Cagliari,Udinese,2,Cagliari,0,12.0,15.0
Italian Serie A,2017-2018,Udinese vs Cagliari,Udinese,0,Cagliari,1,10.0,14.0
Italian Serie A,2016-2017,Udinese vs Cagliari,Udinese,2,Cagliari,1,13.0,12.0
Italian Serie A,2012-2013,Udinese vs Cagliari,Udinese,4,Cagliari,1,5.0,11.0
Italian Serie A,2013-2014,Udinese vs Cagliari,Udinese,2,Cagliari,0,14.0,15.0
Italian Serie A,2014-2015,Udinese vs Cagliari,Udinese,2,Cagliari,2,16.0,18.0
Italian Serie A,2023-2024,Udinese vs Empoli,Udinese,1,Empoli,1,15.0,17.0
Italian Serie A,2022-2023,Udinese vs Empoli,Udinese,1,Empoli,1,12.0,14.0
Club Friendlies,2021-2022,Udinese vs Empoli,Udinese,1,Empoli,0,12.0,14.0
Italian Serie A,2021-2022,Udinese vs Empoli,Udinese,4,Empoli,1,12.0,14.0
Italian Serie A,2018-2019,Udinese vs Empoli,Udinese,3,Empoli,2,12.0,18.0
Italian Serie A,2016-2017,Udinese vs Empoli,Udinese,2,Empoli,0,13.0,18.0
Italian Serie A,2015-2016,Udinese vs Empoli,Udinese,1,Empoli,2,17.0,11.0
Italian Serie A,2014-2015,Udinese vs Empoli,Udinese,2,Empoli,0,16.0,15.0
Italian Serie A,2023-2024,Udinese vs Fiorentina,Udinese,0,Fiorentina,2,15.0,8.0
Italian Serie A,2022-2023,Udinese vs Fiorentina,Udinese,1,Fiorentina,0,12.0,8.0
Italian Serie A,2021-2022,Udinese vs Fiorentina,Udinese,0,Fiorentina,1,12.0,7.0
Coppa Italia,2020-2021,Udinese vs Fiorentina,Udinese,0,Fiorentina,1,14.0,13.0
Italian Serie A,2020-2021,Udinese vs Fiorentina,Udinese,1,Fiorentina,0,14.0,13.0
Italian Serie A,2019-2020,Udinese vs Fiorentina,Udinese,0,Fiorentina,0,13.0,10.0
Italian Serie A,2018-2019,Udinese vs Fiorentina,Udinese,1,Fiorentina,1,12.0,16.0
Italian Serie A,2017-2018,Udinese vs Fiorentina,Udinese,0,Fiorentina,2,10.0,11.0
Italian Serie A,2016-2017,Udinese vs Fiorentina,Udinese,2,Fiorentina,2,13.0,8.0
Italian Serie A,2015-2016,Udinese vs Fiorentina,Udinese,2,Fiorentina,1,17.0,5.0
Italian Serie A,2012-2013,Udinese vs Fiorentina,Udinese,3,Fiorentina,1,5.0,4.0
Italian Serie A,2013-2014,Udinese vs Fiorentina,Udinese,1,Fiorentina,0,14.0,4.0
Italian Serie A,2014-2015,Udinese vs Fiorentina,Udinese,2,Fiorentina,2,16.0,4.0
Italian Serie A,2023-2024,Udinese vs Genoa,Udinese,2,Genoa,2,15.0,11.0
Italian Serie A,2021-2022,Udinese vs Genoa,Udinese,0,Genoa,0,12.0,19.0
Italian Serie A,2020-2021,Udinese vs Genoa,Udinese,1,Genoa,0,14.0,11.0
Italian Serie A,2019-2020,Udinese vs Genoa,Udinese,2,Genoa,2,13.0,17.0
Italian Serie A,2018-2019,Udinese vs Genoa,Udinese,2,Genoa,0,12.0,17.0
Italian Serie A,2017-2018,Udinese vs Genoa,Udinese,1,Genoa,0,10.0,12.0
Italian Serie A,2016-2017,Udinese vs Genoa,Udinese,3,Genoa,0,13.0,16.0
Italian Serie A,2015-2016,Udinese vs Genoa,Udinese,1,Genoa,1,17.0,10.0
Italian Serie A,2012-2013,Udinese vs Genoa,Udinese,0,Genoa,0,5.0,17.0
Italian Serie A,2013-2014,Udinese vs Genoa,Udinese,1,Genoa,0,14.0,13.0
Italian Serie A,2014-2015,Udinese vs Genoa,Udinese,2,Genoa,4,16.0,6.0
Italian Serie A,2023-2024,Udinese vs Inter Milan,Udinese,1,Inter,2,15.0,
Italian Serie A,2023-2024,Udinese vs Juventus,Udinese,0,Juventus,3,15.0,3.0
Italian Serie A,2022-2023,Udinese vs Juventus,Udinese,0,Juventus,1,12.0,7.0
Italian Serie A,2021-2022,Udinese vs Juventus,Udinese,2,Juventus,2,12.0,4.0
Italian Serie A,2020-2021,Udinese vs Juventus,Udinese,1,Juventus,2,14.0,4.0
Italian Serie A,2019-2020,Udinese vs Juventus,Udinese,2,Juventus,1,13.0,1.0
Italian Serie A,2018-2019,Udinese vs Juventus,Udinese,0,Juventus,2,12.0,1.0
Italian Serie A,2017-2018,Udinese vs Juventus,Udinese,2,Juventus,6,10.0,2.0
Italian Serie A,2016-2017,Udinese vs Juventus,Udinese,1,Juventus,1,13.0,1.0
Italian Serie A,2015-2016,Udinese vs Juventus,Udinese,0,Juventus,4,17.0,1.0
Italian Serie A,2012-2013,Udinese vs Juventus,Udinese,1,Juventus,4,5.0,1.0
Italian Serie A,2013-2014,Udinese vs Juventus,Udinese,0,Juventus,2,14.0,1.0
Italian Serie A,2014-2015,Udinese vs Juventus,Udinese,0,Juventus,0,16.0,1.0
Italian Serie A,2023-2024,Udinese vs Lazio,Udinese,1,Lazio,2,15.0,7.0
Italian Serie A,2022-2023,Udinese vs Lazio,Udinese,0,Lazio,1,12.0,2.0
Italian Serie A,2021-2022,Udinese vs Lazio,Udinese,1,Lazio,1,12.0,5.0
Italian Serie A,2020-2021,Udinese vs Lazio,Udinese,0,Lazio,1,14.0,6.0
Italian Serie A,2019-2020,Udinese vs Lazio,Udinese,0,Lazio,0,13.0,4.0
Italian Serie A,2018-2019,Udinese vs Lazio,Udinese,1,Lazio,2,12.0,8.0
Italian Serie A,2017-2018,Udinese vs Lazio,Udinese,1,Lazio,2,10.0,5.0
Italian Serie A,2016-2017,Udinese vs Lazio,Udinese,0,Lazio,3,13.0,5.0
Italian Serie A,2015-2016,Udinese vs Lazio,Udinese,0,Lazio,0,17.0,8.0
Italian Serie A,2012-2013,Udinese vs Lazio,Udinese,1,Lazio,0,5.0,7.0
Italian Serie A,2013-2014,Udinese vs Lazio,Udinese,2,Lazio,3,14.0,9.0
Italian Serie A,2014-2015,Udinese vs Lazio,Udinese,0,Lazio,1,16.0,3.0
Italian Serie A,2023-2024,Udinese vs Lecce,Udinese,1,Lecce,1,15.0,14.0
Italian Serie A,2022-2023,Udinese vs Lecce,Udinese,1,Lecce,1,12.0,16.0
Italian Serie A,2019-2020,Udinese vs Lecce,Udinese,1,Lecce,2,13.0,18.0
Italian Serie A,2023-2024,Udinese vs Monza,Udinese,0,Monza,0,15.0,12.0
Coppa Italia,2022-2023,Udinese vs Monza,Udinese,2,Monza,3,12.0,11.0
Italian Serie A,2022-2023,Udinese vs Monza,Udinese,2,Monza,2,12.0,11.0
Italian Serie A,2023-2024,Udinese vs Napoli,Udinese,1,Napoli,1,15.0,10.0
Italian Serie A,2022-2023,Udinese vs Napoli,Udinese,1,Napoli,1,12.0,1.0
Italian Serie A,2021-2022,Udinese vs Napoli,Udinese,0,Napoli,4,12.0,3.0
Italian Serie A,2020-2021,Udinese vs Napoli,Udinese,1,Napoli,2,14.0,5.0
Italian Serie A,2019-2020,Udinese vs Napoli,Udinese,1,Napoli,1,13.0,7.0
Italian Serie A,2018-2019,Udinese vs Napoli,Udinese,0,Napoli,3,12.0,2.0
Italian Serie A,2017-2018,Udinese vs Napoli,Udinese,0,Napoli,1,10.0,1.0
Italian Serie A,2016-2017,Udinese vs Napoli,Udinese,1,Napoli,2,13.0,3.0
Italian Serie A,2015-2016,Udinese vs Napoli,Udinese,3,Napoli,1,17.0,2.0
Italian Serie A,2012-2013,Udinese vs Napoli,Udinese,0,Napoli,0,5.0,2.0
Italian Serie A,2013-2014,Udinese vs Napoli,Udinese,1,Napoli,1,14.0,3.0
Italian Serie A,2014-2015,Udinese vs Napoli,Udinese,1,Napoli,0,16.0,5.0
Italian Serie A,2020-2021,Udinese vs Parma Calcio 1913,Udinese,3,Parma Calcio 1913,2,14.0,20.0
Italian Serie A,2019-2020,Udinese vs Parma Calcio 1913,Udinese,1,Parma Calcio 1913,3,13.0,11.0
Italian Serie A,2018-2019,Udinese vs Parma Calcio 1913,Udinese,1,Parma Calcio 1913,2,12.0,14.0
Italian Serie A,2023-2024,Udinese vs Roma,Udinese,1,Roma,2,15.0,6.0
Italian Serie A,2022-2023,Udinese vs Roma,Udinese,4,Roma,0,12.0,6.0
Italian Serie A,2021-2022,Udinese vs Roma,Udinese,1,Roma,1,12.0,6.0
Italian Serie A,2020-2021,Udinese vs Roma,Udinese,0,Roma,1,14.0,7.0
Italian Serie A,2019-2020,Udinese vs Roma,Udinese,0,Roma,4,13.0,5.0
Italian Serie A,2018-2019,Udinese vs Roma,Udinese,1,Roma,0,12.0,6.0
Italian Serie A,2017-2018,Udinese vs Roma,Udinese,0,Roma,2,10.0,4.0
Italian Serie A,2016-2017,Udinese vs Roma,Udinese,0,Roma,1,13.0,2.0
Italian Serie A,2015-2016,Udinese vs Roma,Udinese,1,Roma,2,17.0,3.0
Italian Serie A,2012-2013,Udinese vs Roma,Udinese,1,Roma,1,5.0,6.0
Italian Serie A,2013-2014,Udinese vs Roma,Udinese,0,Roma,1,14.0,2.0
Italian Serie A,2014-2015,Udinese vs Roma,Udinese,0,Roma,1,16.0,2.0
Italian Serie A,2023-2024,Udinese vs Torino,Udinese,0,Torino,2,15.0,9.0
Italian Serie A,2022-2023,Udinese vs Torino,Udinese,1,Torino,2,12.0,10.0
Italian Serie A,2021-2022,Udinese vs Torino,Udinese,2,Torino,0,12.0,10.0
Italian Serie A,2020-2021,Udinese vs Torino,Udinese,0,Torino,1,14.0,17.0
Italian Serie A,2019-2020,Udinese vs Torino,Udinese,1,Torino,0,13.0,16.0
Italian Serie A,2018-2019,Udinese vs Torino,Udinese,1,Torino,1,12.0,7.0
Italian Serie A,2017-2018,Udinese vs Torino,Udinese,2,Torino,3,10.0,9.0
Italian Serie A,2016-2017,Udinese vs Torino,Udinese,2,Torino,2,13.0,9.0
Italian Serie A,2015-2016,Udinese vs Torino,Udinese,1,Torino,5,17.0,12.0
Italian Serie A,2012-2013,Udinese vs Torino,Udinese,1,Torino,0,5.0,16.0
Italian Serie A,2013-2014,Udinese vs Torino,Udinese,0,Torino,2,14.0,7.0
Italian Serie A,2014-2015,Udinese vs Torino,Udinese,3,Torino,2,16.0,9.0
Italian Serie A,2021-2022,Udinese vs Venezia,Udinese,3,Venezia,0,12.0,20.0
Italian Serie A,2023-2024,Udinese vs Verona,Udinese,3,Verona,3,15.0,13.0
Italian Serie A,2022-2023,Udinese vs Verona,Udinese,1,Verona,1,12.0,18.0
Italian Serie A,2021-2022,Udinese vs Verona,Udinese,1,Verona,1,12.0,9.0
Italian Serie A,2020-2021,Udinese vs Verona,Udinese,2,Verona,0,14.0,10.0
Italian Serie A,2019-2020,Udinese vs Verona,Udinese,0,Verona,0,13.0,9.0
Italian Serie A,2017-2018,Udinese vs Verona,Udinese,4,Verona,0,10.0,19.0
Italian Serie A,2015-2016,Udinese vs Verona,Udinese,2,Verona,0,17.0,20.0
Italian Serie A,2013-2014,Udinese vs Verona,Udinese,1,Verona,3,14.0,10.0
Italian Serie A,2014-2015,Udinese vs Verona,Udinese,1,Verona,2,16.0,13.0
Italian Serie A,2021-2022,Venezia vs Atalanta,Venezia,1,Atalanta,3,20.0,8.0
Italian Serie A,2021-2022,Venezia vs Bologna,Venezia,4,Bologna,3,20.0,13.0
Italian Serie B,2022-2023,Venezia vs Cagliari,Venezia,0,Cagliari,0,,
Italian Serie A,2021-2022,Venezia vs Cagliari,Venezia,0,Cagliari,0,20.0,18.0
Italian Serie B,2023-2024,Venezia vs Como,Venezia,3,Como,0,,
Italian Serie B,2022-2023,Venezia vs Como,Venezia,3,Como,2,,
Italian Serie A,2021-2022,Venezia vs Empoli,Venezia,1,Empoli,1,20.0,14.0
Italian Serie B,2020-2021,Venezia vs Empoli,Venezia,2,Empoli,0,,
Italian Serie B,2019-2020,Venezia vs Empoli,Venezia,0,Empoli,2,,
Italian Serie B,2017-2018,Venezia vs Empoli,Venezia,1,Empoli,0,,
Italian Serie A,2021-2022,Venezia vs Fiorentina,Venezia,1,Fiorentina,0,20.0,7.0
Italian Serie B,2022-2023,Venezia vs Genoa,Venezia,1,Genoa,2,,
Italian Serie A,2021-2022,Venezia vs Genoa,Venezia,1,Genoa,1,20.0,19.0
Italian Serie A,2021-2022,Venezia vs Juventus,Venezia,1,Juventus,1,20.0,4.0
Italian Serie A,2021-2022,Venezia vs Lazio,Venezia,1,Lazio,3,20.0,5.0
Italian Serie B,2020-2021,Venezia vs Lecce,Venezia,1,Lecce,0,,
Italian Serie B,2020-2021,Venezia vs Lecce,Venezia,2,Lecce,3,,
Italian Serie B,2018-2019,Venezia vs Lecce,Venezia,1,Lecce,1,,
Italian Serie B,2020-2021,Venezia vs Monza,Venezia,0,Monza,2,,
Italian Serie A,2021-2022,Venezia vs Napoli,Venezia,0,Napoli,2,20.0,3.0
Italian Serie B,2023-2024,Venezia vs Parma Calcio 1913,Venezia,3,Parma Calcio 1913,2,,
Italian Serie B,2022-2023,Venezia vs Parma Calcio 1913,Venezia,2,Parma Calcio 1913,2,,
Italian Serie B,2017-2018,Venezia vs Parma Calcio 1913,Venezia,0,Parma Calcio 1913,1,,
Italian Lega Pro,2016-2017,Venezia vs Parma Calcio 1913,Venezia,2,Parma Calcio 1913,2,,
Italian Serie A,2021-2022,Venezia vs Roma,Venezia,3,Roma,2,20.0,6.0
Italian Serie A,2021-2022,Venezia vs Torino,Venezia,1,Torino,1,20.0,10.0
Italian Serie A,2021-2022,Venezia vs Udinese,Venezia,1,Udinese,2,20.0,12.0
Italian Serie A,2021-2022,Venezia vs Verona,Venezia,3,Verona,4,20.0,9.0
Italian Serie B,2018-2019,Venezia vs Verona,Venezia,1,Verona,1,,
Italian Serie A,2023-2024,Verona vs AC Milan,Verona,1,Milan,3,13.0,
Italian Serie A,2023-2024,Verona vs Atalanta,Verona,0,Atalanta,1,13.0,4.0
Italian Serie A,2022-2023,Verona vs Atalanta,Verona,0,Atalanta,1,18.0,5.0
Italian Serie A,2021-2022,Verona vs Atalanta,Verona,1,Atalanta,2,9.0,8.0
Italian Serie A,2020-2021,Verona vs Atalanta,Verona,0,Atalanta,2,10.0,3.0
Italian Serie A,2019-2020,Verona vs Atalanta,Verona,1,Atalanta,1,9.0,3.0
Italian Serie A,2017-2018,Verona vs Atalanta,Verona,0,Atalanta,5,19.0,8.0
Italian Serie A,2015-2016,Verona vs Atalanta,Verona,2,Atalanta,1,20.0,13.0
Italian Serie A,2013-2014,Verona vs Atalanta,Verona,2,Atalanta,1,10.0,11.0
Italian Serie A,2014-2015,Verona vs Atalanta,Verona,1,Atalanta,0,13.0,17.0
Italian Serie A,2023-2024,Verona vs Bologna,Verona,0,Bologna,0,13.0,5.0
Italian Serie A,2022-2023,Verona vs Bologna,Verona,2,Bologna,1,18.0,9.0
Italian Serie A,2021-2022,Verona vs Bologna,Verona,2,Bologna,1,9.0,13.0
Italian Serie A,2020-2021,Verona vs Bologna,Verona,2,Bologna,2,10.0,12.0
Italian Serie A,2019-2020,Verona vs Bologna,Verona,1,Bologna,1,9.0,12.0
Italian Serie A,2017-2018,Verona vs Bologna,Verona,2,Bologna,3,19.0,13.0
Italian Serie A,2015-2016,Verona vs Bologna,Verona,0,Bologna,2,20.0,14.0
Italian Serie A,2013-2014,Verona vs Bologna,Verona,0,Bologna,0,10.0,19.0
Italian Serie A,2023-2024,Verona vs Cagliari,Verona,2,Cagliari,0,13.0,16.0
Italian Serie A,2021-2022,Verona vs Cagliari,Verona,0,Cagliari,0,9.0,18.0
Italian Serie A,2020-2021,Verona vs Cagliari,Verona,1,Cagliari,1,10.0,16.0
Italian Serie A,2019-2020,Verona vs Cagliari,Verona,2,Cagliari,1,9.0,14.0
Italian Serie A,2017-2018,Verona vs Cagliari,Verona,1,Cagliari,0,19.0,14.0
Italian Serie A,2013-2014,Verona vs Cagliari,Verona,2,Cagliari,1,10.0,15.0
Italian Serie A,2014-2015,Verona vs Cagliari,Verona,1,Cagliari,0,13.0,18.0
Italian Serie A,2023-2024,Verona vs Empoli,Verona,2,Empoli,1,13.0,17.0
Italian Serie A,2022-2023,Verona vs Empoli,Verona,1,Empoli,1,18.0,14.0
Coppa Italia,2021-2022,Verona vs Empoli,Verona,3,Empoli,4,9.0,14.0
Italian Serie A,2021-2022,Verona vs Empoli,Verona,2,Empoli,1,9.0,14.0
Italian Serie A,2015-2016,Verona vs Empoli,Verona,0,Empoli,1,20.0,11.0
Italian Serie B,2012-2013,Verona vs Empoli,Verona,0,Empoli,0,,
Italian Serie A,2014-2015,Verona vs Empoli,Verona,2,Empoli,1,13.0,15.0
Italian Serie A,2023-2024,Verona vs Fiorentina,Verona,2,Fiorentina,1,13.0,8.0
Italian Serie A,2022-2023,Verona vs Fiorentina,Verona,0,Fiorentina,3,18.0,8.0
Italian Serie A,2021-2022,Verona vs Fiorentina,Verona,1,Fiorentina,1,9.0,7.0
Italian Serie A,2020-2021,Verona vs Fiorentina,Verona,1,Fiorentina,2,10.0,13.0
Italian Serie A,2019-2020,Verona vs Fiorentina,Verona,1,Fiorentina,0,9.0,10.0
Italian Serie A,2017-2018,Verona vs Fiorentina,Verona,0,Fiorentina,5,19.0,11.0
Italian Serie A,2015-2016,Verona vs Fiorentina,Verona,0,Fiorentina,2,20.0,5.0
Italian Serie A,2013-2014,Verona vs Fiorentina,Verona,3,Fiorentina,5,10.0,4.0
Italian Serie A,2014-2015,Verona vs Fiorentina,Verona,1,Fiorentina,2,13.0,4.0
Italian Serie A,2023-2024,Verona vs Genoa,Verona,1,Genoa,2,13.0,11.0
Italian Serie A,2021-2022,Verona vs Genoa,Verona,1,Genoa,0,9.0,19.0
Italian Serie A,2020-2021,Verona vs Genoa,Verona,0,Genoa,0,10.0,11.0
Italian Serie A,2019-2020,Verona vs Genoa,Verona,2,Genoa,1,9.0,17.0
Italian Serie A,2017-2018,Verona vs Genoa,Verona,0,Genoa,1,19.0,12.0
Italian Serie A,2015-2016,Verona vs Genoa,Verona,1,Genoa,1,20.0,10.0
Italian Serie A,2013-2014,Verona vs Genoa,Verona,3,Genoa,0,10.0,13.0
Italian Serie A,2014-2015,Verona vs Genoa,Verona,2,Genoa,2,13.0,6.0
Italian Serie A,2023-2024,Verona vs Inter Milan,Verona,2,Inter,2,13.0,
Italian Serie A,2023-2024,Verona vs Juventus,Verona,2,Juventus,2,13.0,3.0
Italian Serie A,2022-2023,Verona vs Juventus,Verona,0,Juventus,1,18.0,7.0
Italian Serie A,2021-2022,Verona vs Juventus,Verona,2,Juventus,1,9.0,4.0
Italian Serie A,2020-2021,Verona vs Juventus,Verona,1,Juventus,1,10.0,4.0
Italian Serie A,2019-2020,Verona vs Juventus,Verona,2,Juventus,1,9.0,1.0
Italian Serie A,2017-2018,Verona vs Juventus,Verona,1,Juventus,3,19.0,2.0
Italian Serie A,2015-2016,Verona vs Juventus,Verona,2,Juventus,1,20.0,1.0
Italian Serie A,2013-2014,Verona vs Juventus,Verona,2,Juventus,2,10.0,1.0
Italian Serie A,2014-2015,Verona vs Juventus,Verona,2,Juventus,2,13.0,1.0
Italian Serie A,2023-2024,Verona vs Lazio,Verona,1,Lazio,1,13.0,7.0
Italian Serie A,2022-2023,Verona vs Lazio,Verona,1,Lazio,1,18.0,2.0
Italian Serie A,2021-2022,Verona vs Lazio,Verona,4,Lazio,1,9.0,5.0
Italian Serie A,2020-2021,Verona vs Lazio,Verona,0,Lazio,1,10.0,6.0
Italian Serie A,2019-2020,Verona vs Lazio,Verona,1,Lazio,5,9.0,4.0
Italian Serie A,2017-2018,Verona vs Lazio,Verona,0,Lazio,3,19.0,5.0
Italian Serie A,2015-2016,Verona vs Lazio,Verona,1,Lazio,2,20.0,8.0
